agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
臺中市和平區衛生所,臺中市,和平區,臺中市和平區東關路三段132號,120.8818283,24.17407227,C,巷弄長照站,04-25942781,gini905991@taichung.gov.tw,吳文偵,20230105 16:07:47
山幸居家職能治療所,高雄市,茂林區,高雄市茂林區茂林里6鄰115之1號,120.6667404,22.88641739,B,專業照護服務(CC01),0919-865176,crazyfool127@gmail.com,江俊豪,20230802 17:19:14
清佳居家服務股份有限公司附設新北市私立清佳居家長照機構,新北市,板橋區,新北市板橋區中正路364號1樓,121.4544678,25.02406883,B,喘息服務,0973-260-118,c0973260118@gmail.com,郭清傑,20220331 15:06:16
青松健康股份有限公司附設私立中清綜合長照機構,臺中市,大雅區,臺中市大雅區大雅里中清東路242號3樓,120.6465073,24.22520638,B,居家服務,0425-601-445,vip220@ms14.hinet.net,陳謀,20230620 17:10:09
花蓮縣私立慈願居家式服務類長期照顧服務機構,花蓮縣,花蓮市,花蓮縣花蓮市民德里海岸路66號2樓,121.6199341,23.98041534,B,居家服務,03-8331398,a8534875@yahoo.com.tw,吳坤霖,20230109 14:30:42
社團法人桃園市失能老人關懷協會附設桃園市私立楊梅富岡社區長照機構,桃園市,楊梅區,桃園市楊梅區富岡里13鄰中正路138號2、3樓,121.080368,24.93692589,B,團體家屋服務,03-3563972,ymgp666@gmail.com,李麗珠,20221214 11:54:18
桃園市私立健安綜合長照機構,桃園市,八德區,桃園市八德區竹園里017鄰長興路469號1至3樓,121.27211,24.93246651,B,喘息服務,03-3682798,ja3682798@gmail.com,陳博文,20230220 14:52:24
康護醫療器材行,臺中市,沙鹿區,臺中市沙鹿區大同街36號1樓,120.5579987,24.23511887,B,輔具及居家無障礙環境服務,04-26628953,d54875@yahoo.com.tw,賴俊傑,20220708 12:03:14
臺東縣私立昱心居家長期照顧機構,臺東縣,臺東市,臺東縣臺東市新生里中興路一段283號,121.1400604,22.76783943,B,居家服務,089-238915,sweet864520@gmail.com,劉凱儀,20230612 16:23:00
財團法人老五老基金會附設彰化縣私立鹿港綜合長照機構,彰化縣,鹿港鎮,彰化縣鹿港鎮順興里忠孝路403號,120.433876,24.05822754,B,喘息服務,04-7841455,lyn512@ofo.org.tw,陳麗欣,20201123 09:14:34
財團法人老五老基金會附設彰化縣私立鹿港綜合長照機構,彰化縣,鹿港鎮,彰化縣鹿港鎮順興里忠孝路403號,120.433876,24.05822754,B,居家服務,04-7841455,lyn512@ofo.org.tw,陳麗欣,20211108 13:49:25
財團法人中華基督教福音信義傳道會附設臺中市私立信義東勢社區式服務類長期照顧服務機構,臺中市,東勢區,臺中市東勢區粵寧里東蘭路1-4-1號3樓,120.8270264,24.26075363,B,日間照顧服務,04-25886075,sydaycare@gmail.com,尤寶珍,20230616 18:23:26
台中市私立祥和老人養護中心,臺中市,南區樹,臺中市南區樹義里大慶街一段242號,120.6556244,24.11397171,B,營養餐飲服務,04-22605999,sing111ms14@yahoo.com.tw,黃芬輕,20230802 10:14:18
臺南市私立康泰老人長期照顧中心(養護型),臺南市,佳里區,臺南市佳里區佳南路799號,120.1734848,23.14810944,B,喘息服務,06-7222955,kt37694947@gmail.com,王曉嵐,20201231 13:39:01
和欣護理之家,臺南市,歸仁區,臺南市歸仁區六甲里六甲里凱旋路2段301號,120.2837296,22.95258713,B,喘息服務,06-3388011,josephine579@hotmail.com,何奇儒,20201231 13:43:40
社團法人臺南市常青樹協會,臺南市,新營區,臺南市新營區隋唐街228號,120.299881,23.30848503,A,個案管理服務,06-6592345#702,evergreena10706@gmail.com,石嘉玟,20210114 10:50:56
臺南市善化區昌隆里辦公處(原東昌里),臺南市,善化區,臺南市善化區昌隆里東勢寮186號之5,120.3291397,23.15477371,C,巷弄長照站,06-5833128,ccchungdaw@mohw.gov.tw,蘇炳憲,20210128 10:21:25
雲林縣二崙鄉衛生所,雲林縣,二崙鄉,雲林縣二崙鄉崙西村中興路9、11號,120.4128494,23.77149391,B,居家失能個案家庭醫師照護服務,05-5981004,er15982004@ksmail.mohw.gov.tw,羅紹榮,20230215 23:09:50
彰化縣和美鎮竹園社區發展協會,彰化縣,和美鎮,彰化縣和美鎮竹園里彰新路四段115號,120.5249863,24.11968613,C,巷弄長照站,04-7552530,yenwizone@mail.chshb.gov.tw,林來香,20230204 16:45:39
日灃有限公司附設臺中市私立日灃居家長照機構,臺中市,北區賴,臺中市北區賴村里中清路一段370號9樓之2(A室),120.6753159,24.16159439,B,居家服務,0975-671951,mickey002587@gmail.com,林建隆,20230706 18:52:36
王國哲診所(興安里),嘉義市,東區興,嘉義市東區興安里興美六路83號,120.4534607,23.45842743,C,巷弄長照站,05-2310550*30,a0921168@gmail.com,王國哲,20230107 14:18:06
頤欣企業有限公司附設高雄市私立四海頤家社區長照機構,高雄市,左營區,高雄市左營區合群里38鄰緯九路211號1樓,120.2871475,22.69561958,B,日間照顧服務,07-5506869,biling2808@gmail.com,謝碧綾,20230918 16:36:52
杏一醫療用品股份有限公司豐原豐醫門市部,臺中市,豐原區,臺中市豐原區安康路97號,120.7255859,24.24318886,B,輔具及居家無障礙環境服務,(04)2529-6419,B047@medfirst.com.tw,陳麗如,20220727 11:44:22
桃園市私立星之禾居家長照機構,桃園市,八德區,桃園市八德區仁德路180號,121.2865143,24.93527603,B,居家服務,03-2739503,z92501570@gmail.com,徐季琴,20221228 08:54:28
臺南市私立日安社區長照機構,臺南市,安南區,臺南市安南區安中路一段622巷88弄30號1樓,120.2004623,23.04160881,B,家庭托顧服務,06-2555348,ricky6229@gmail.com,林芸萱,20230110 16:27:31
財團法人嘉義市私立保康社會福利慈善事業基金會-不荖時光,嘉義市,東區荖,嘉義市東區荖藤里忠孝路790-56號,120.4429398,23.51494217,C,巷弄長照站,0972-220-793,cychhomet0035@gmail.com,姚維仁,20230112 15:44:44
社團法人台灣身心機能活化運動協會私立翠華園居家長照機構,高雄市,左營區,高雄市左營區海勝里翠華路601巷69號2樓,120.2896881,22.67315865,B,居家服務,07-5884647,kinou.hcs@gmail.com,魏成安,20210501 15:12:02
惠好居家職能治療所,桃園市,楊梅區,桃園市楊梅區校前路254巷55號10樓,121.1485214,24.90137863,B,專業照護服務(CC01),0936-999246,tenglendon@gmail.com,鄧金春,20230802 17:19:14
永保安康護理之家,臺南市,永康區,臺南市永康區中華西街83號1-3樓,120.2264404,23.01416779,B,喘息服務,06-3038888,ubak7800@gmail.com,王嘉蕾,20201231 11:14:56
戴德森醫療財團法人嘉義基督教醫院古恩宮集會所,嘉義縣,太保市,嘉義縣太保市麻寮里麻寮里13鄰中山路二段246號(古恩宮活動中心),120.3679733,23.50028419,C,巷弄長照站,05-2765041,06384@cych.org.tw,姚維仁,20200706 16:05:02
衛生福利部嘉南療養院附設臺南市萬年青社區長照機構,臺南市,仁德區,臺南市仁德區仁德里中山路858號1樓,120.2426758,22.97528839,B,日間照顧服務,06-2795019,14111@mail.cnpc.gov.tw,吳文正,20210201 09:40:14
新竹縣私立高強居家式長照機構,新竹縣,湖口鄉,新竹縣湖口鄉勝利村蘭州二街3號5樓,121.0259705,24.86948586,B,居家服務,03-5985069,yuanhsc@livemail.tw,袁智芬,20191125 15:50:34
彰化縣員林市鎮興社區發展協會,彰化縣,員林市,彰化縣員林市振興里山腳路3段2巷150號,120.6023865,23.95291901,C,巷弄長照站,0912-386179,yenwizone@mail.chshb.gov.tw,高百潘,20200103 20:01:17
心琳診所(C據點),臺中市,豐原區,臺中市豐原區下街里源豐路116號,120.717308,24.25369644,C,巷弄長照站,04-25226977,cyhuang1971@gmail.com,張家瑞,20230105 14:31:20
佑全龍井東海藥局,臺中市,龍井區,臺中市龍井區新東里新興路73-2號1樓,120.5853348,24.18173218,B,輔具及居家無障礙環境服務,04-26316110,2305@yourchance.com.tw,石明麗,20230713 10:12:32
南投縣私立慈愛老人養護中心,南投縣,竹山鎮,南投縣竹山鎮雲林里大勇路21號,120.6745911,23.75741959,B,喘息服務,049-2655669,wen_xin0215@yahoo.com.tw,傅文興,20221231 01:06:39
財團法人伊甸社會福利基金會宜蘭分事務所(大同茂安站),宜蘭縣,大同鄉,宜蘭縣大同鄉茂安村泰雅路5段70號,121.4515686,24.53176689,C,巷弄長照站,03-9809388,peo123@mail.e-land.gov.tw,成亮,20200616 16:08:27
屏東縣恆春鎮社頂部落發展文化促進會,屏東縣,恆春鎮,屏東縣恆春鎮墾丁里社興路100號,120.8152771,21.95942307,C,巷弄長照站,0972-427899,a251476@oa.pthg.gov.tw,簡明純,20221230 13:29:45
高雄市關心身心障礙者福利協會,高雄市,岡山區,高雄市岡山區壽峰里前峰路154-10號,120.2844238,22.79789352,B,交通接送服務,07-6256066,smithg5379@gmail.com,吳瑞明,20221229 13:59:39
屏東縣私立橋南社區長照機構,屏東縣,屏東市,屏東縣屏東市橋南里民有一路82巷10號,120.4953461,22.6671257,B,家庭托顧服務,08-0980063268,LE4621@yahoo.com.tw,李芸娥,20230324 12:56:58
(基隆)正泰居家物理治療所,基隆市,信義區,基隆市信義區禮東里東明路67巷18-2號,121.7622375,25.12709808,B,專業照護服務,0953-325-979,Anita73711@yahoo.com.tw,陳吟貞,20230518 08:08:48
樂活健康管理顧問股份有限公司附設高雄市私立樂活社區長照機構,高雄市,楠梓區,高雄市楠梓區裕昌里民昌街66號1樓,120.2886429,22.71813011,B,喘息服務,07-3641159,yen40310@ms17.hinet.net,顏昱欣,20230531 11:34:51
社團法人彰化縣物理治療師公會,彰化縣,彰化市,彰化縣彰化市永生里華山路10號,120.5430756,24.07453156,B,專業照護服務,04-7234583,chptltc@gmail.com,陳怡年,20210203 10:49:29
桃園市楊梅區衛生所,桃園市,楊梅區,桃園市楊梅區校前路409號,121.1497879,24.8969593,B,專業照護服務,03-4782248,10021439@mail.tycg.gov.tw,黃修哲,20201230 14:08:15
臺中市大雅區西寶社區發展協會,臺中市,大雅區,臺中市大雅區西寶里雅潭路三段600號,120.6679459,24.21606255,C,巷弄長照站,,cibao.t600@msa.hinet.net,林俊彥,20210505 16:13:27
嘉義縣中埔鄉和興社區發展協會,嘉義縣,中埔鄉,嘉義縣中埔鄉和興村中華路305巷246號,120.4529419,23.43934631,C,巷弄長照站,,cyhgcd45@mail.cyhg.gov.tw,劉守仁,20230607 16:35:30
臺中市私立美麗千禧社區長照機構,臺中市,北區文,臺中市北區文莊里014鄰中清路一段53號4樓,120.6770401,24.15366745,B,小規模多機能服務,04-22085228,anna1467yv@gmail.com,李季穎,20230706 18:55:07
義大醫療財團法人義大癌治療醫院,高雄市,燕巢區,高雄市燕巢區角宿里義大路21號B2-10F,120.3658447,22.76591492,B,專業照護服務,07-6150022,Ed110630@edah.org.tw,洪朝明,20230130 19:46:45
澎湖縣湖西鄉衛生所,澎湖縣,湖西鄉,澎湖縣湖西鄉湖西村151-1號,119.6613388,23.58389473,B,居家失能個案家庭醫師照護服務,06-9921271,x9931044@kimo.com,謝啟文,20221227 09:23:54
永安診所,雲林縣,斗六市,雲林縣斗六市中華路468號,120.5516968,23.70845604,B,居家失能個案家庭醫師照護服務,05-5376998,youngan468@yahoo.com.tw,謝永祿,20230215 23:05:36
語揚語言治療所,南投縣,魚池鄉,南投縣魚池鄉魚池村秀水巷20之12號,120.9386673,23.89581299,B,專業照護服務,0919-736397,ctj719@gmail.com,陳姿蓉,20221230 14:41:57
富佳康健康事業有限公司附設高雄市私立愛麗居家長照機構,高雄市,三民區,高雄市三民區金鼎路370巷22弄10號1樓,120.3190842,22.66575241,B,居家服務,07-3810558,aili3810558@gmail.com,侯文嘉,20221231 15:06:30
財團法人嘉義縣私立瑞泰社會福利基金會北斗站,嘉義縣,民雄鄉,嘉義縣民雄鄉北斗村3鄰19-4號,120.4564362,23.53341103,C,巷弄長照站,05-2590225,raytai225225@gmail.com,陳俊男,20230607 13:34:30
好日居家長照有限公司附設新北市私立好日居家長照機構,新北市,蘆洲區,新北市蘆洲區中山一路161號3樓R05室,121.4754791,25.08149147,B,居家服務,0916-415-190,Hozidays111@gmail.com,陳瓊怡,20221028 08:33:59
家恩長期照顧服務股份有限公司附設臺北市私立恩上家恩居家長照機構,臺北市,大安區,臺北市大安區忠孝東路三段54號2樓之1（105室）,121.5355606,25.04172707,B,喘息服務,0928-268-613,smalldog148@gmail.com,呂秉霖,20230912 14:36:20
育成診所,南投縣,埔里鎮,南投縣埔里鎮南門里南昌街196號1樓,120.9653625,23.96579933,B,居家失能個案家庭醫師照護服務,049-2996988,yiyangvs2000@yahoo.com.tw,楊育仁,20220323 09:35:17
仁安文化健康站,花蓮縣,吉安鄉,花蓮縣吉安鄉南海三街57號,121.5929947,23.95377922,C,巷弄長照站,0981-900-480,wuyaya0714@gmail.com,林靜怡,20200420 10:34:42
苗栗縣私立惠康居家長照機構,苗栗縣,苗栗市,苗栗縣苗栗市福星里25鄰國華路309號1樓,120.8251114,24.57539177,B,喘息服務,037-370076,huk1100326@gmail.com,高強,20230202 09:59:15
青華家鏈照股份有限公司附設桃園市私立青華活力居家長照機構,桃園市,中壢區,桃園市中壢區中央西路一段1號7樓(709室),121.2233582,24.95715332,B,居家服務,03-4258052,chcc0975609928cl@gmail.com,林青榖,20220926 17:54:13
重生職能治療所,臺南市,南區光,臺南市南區光明里新建路31巷5號1樓,120.1856003,22.9702282,B,專業照護服務,0963-599-715,reborn.lifestyle2023@gmail.com,翁毓軒,20230720 13:54:52
有限責任高雄市安祥照顧服務勞動合作社附設高雄市私立安祥居家長照機構,高雄市,鳳山區,高雄市鳳山區南興里大東一路113號,120.361351,22.62212563,B,營養餐飲服務,07-7902897,caregiv.living@gmail.com,羅連春,20201231 10:17:35
天主教耕莘醫療財團法人附設新北市私立永和耕莘居家式服務類長期照顧服務機構,新北市,永和區,新北市永和區中興街52巷1弄12號,121.5171661,25.01121521,B,居家服務,02-29286060,ssdhc.cthyh@gmail.com,鍾安住,20211223 19:02:22
財團法人伊甸社會福利基金會,臺北市,文山區,臺北市文山區萬芳里萬美街一段55號3樓,121.5681152,25.00234222,A,個案管理服務,02-22307715,eden8378@eden.org.tw,羅紀?,20230425 17:18:42
財團法人一粒麥子社會福利慈善事業基金會附設花蓮縣私立有福居家式服務類長期照顧服務機構,花蓮縣,花蓮市,花蓮縣花蓮市民立里順興路12之7號,121.4224472,23.66671181,B,喘息服務,03-8704747,w105135@wheat.org.tw,呂信雄,20230501 10:37:54
臺中市私立祐鼎勝居家式服務類長期照顧服務機構,臺中市,大里區,臺中市大里區大元里中興路二段71-2號,120.6870117,24.09902573,B,居家服務,04-24833319,ec.yodin@gmail.com,朱漢芸,20230705 14:15:35
私立康達居家長照機構,臺中市,東區東,臺中市東區東橋里018鄰大振街105號2樓,120.6918793,24.12804604,B,居家服務,0917-159296,gogo111555@hotmail.com,楊宗達,20230628 13:28:04
財團法人弘道老人福利基金會,臺北市,松山區,臺北市松山區復興北路451號1樓,121.5444336,25.06398773,A,個案管理服務,02-66131314,yvonne@hondao.org.tw,王乃弘,20230208 09:09:04
苗栗縣三義鄉雙湖社區發展協會,苗栗縣,三義鄉,苗栗縣三義鄉?湖村17鄰雙湖106之2號,120.7739868,24.42262077,B,交通接送服務,0916-886-698,fff777668@gmail.com,田永桂,20221230 15:51:15
信馨居服有限公司附設臺中市私立信馨居家長照機構,臺中市,西屯區,臺中市西屯區福和里015鄰臺灣大道四段847號11樓112室,120.6183167,24.18115807,B,居家服務,0233225860*983,liuyuting0631@gmail.com,張倩霏,20230621 10:49:06
臺中市私立樂樂三民綜合長照機構,臺中市,中區大,臺中市中區大墩里011鄰三民路二段68號2樓之1,120.679245,24.14183426,B,喘息服務,0963-179-268,samho0211@gmail.com,何信?,20230620 13:09:38
呂紹達內科診所,新竹縣,竹東鎮,新竹縣竹東鎮竹東里大同路19號,121.0873413,24.73773193,B,居家失能個案家庭醫師照護服務,03-5966228,e5966228@yahoo.com.tw,呂紹達,20220613 10:16:44
福田耳鼻喉科珍所,花蓮縣,吉安鄉,花蓮縣吉安鄉北昌村建國路1段65號,121.5944366,23.98501968,B,居家失能個案家庭醫師照護服務,03-8577823,she8266018@gmail.com,劉正瑩,20200619 08:57:53
南投縣私立玉春伯伯居家長照機構,南投縣,埔里鎮,南投縣埔里鎮大城里大城路66號1樓,120.9566269,23.97132111,B,居家服務,0938-960804,yulinc326@gmail.com,曾玉琳,20220101 19:29:53
慈輝家醫科診所,澎湖縣,馬公市,澎湖縣馬公市陽明里大勇街6號,119.5726242,23.57142067,B,居家失能個案家庭醫師照護服務,06-9260669,shiehpengfei@gmail.com,謝鵬輝,20211206 10:36:43
銀采社會企業有限公司附設彰化縣私立永福村社區長照機構,彰化縣,永靖鄉,彰化縣永靖鄉永南村13鄰開明路86號2、3樓,120.5450134,23.91996574,B,日間照顧服務,04-8226789,green8383878@gmail.com,張妙玲,20221210 14:54:58
德宣居家長照有限公司附設桃園市私立德宣居家長照機構,桃園市,平鎮區,桃園市平鎮區中豐路山頂段66號1-3樓,121.2071762,24.91915131,B,居家服務,0976-249-599,niu830411@gmail.com,牛姵婷,20230201 16:01:00
高雄市立大同醫院(委託財團法人私立高雄醫學大學經營),高雄市,前金區,高雄市前金區復元里中華三路68號,120.2974014,22.62735939,C,巷弄長照站,07-2911101#8972,986037@kmuh.org.tw,傅尹志,20230306 17:56:34
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),高雄市,小港區,高雄市小港區山明里山明路482號,120.3633194,22.56740952,B,專業照護服務,07-8036783,820166@kmhk.org.tw,郭昭宏,20230201 00:36:04
皓仁健康照護事業有限公司附設新北市私立皓仁居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區大同里大同路二段240號11樓,121.6540375,25.06548309,B,居家服務,02-26480680,yenjen@haoren.com.tw,謝李麗雲,20221228 11:33:11
彰化縣私立長安居家長照機構,彰化縣,彰化市,彰化縣彰化市崙平里中央路184號,120.5296555,24.0654335,B,喘息服務,04-7512433,aa0911318674@gmail.com,蕭聰明,20211203 10:10:36
彰化縣私立長安居家長照機構,彰化縣,彰化市,彰化縣彰化市崙平里中央路184號,120.5296555,24.0654335,A,個案管理服務,04-7512433,aa0911318674@gmail.com,蕭聰明,20211203 10:11:36
社團法人新竹縣紅十字會附設新竹縣私立博愛居家式服務類長期照顧服務機構,新竹縣,竹北市,新竹縣竹北市泰和里新泰路92號7樓之1,121.0083618,24.84024811,A,個案管理服務,03-5535850,a0917739422@yahoo.com.tw,鄧武炬,20221229 10:34:48
財團法人基督教中華協力會附設新竹市私立伯大尼老人養護中心,新竹市,北區南,新竹市北區南勢里延平路一段491號,120.94561,24.80487633,B,營養餐飲服務,03-5244222,bethany.home@msa.hinet.net,蕭玫玲,20201230 08:51:12
基隆市中正區平寮社區發展協會,基隆市,中正區,基隆市中正區平寮里和一路186號,121.7638092,25.15506935,C,巷弄長照站,2463-3367,a0937869965@hotmail.com,許麗英,20210323 14:06:24
銀采社會企業有限公司附設彰化縣私立家樂福居家長照機構,彰化縣,員林市,彰化縣員林市中正里林森路231巷1號,120.5772858,23.95862579,B,喘息服務,04-8311123,happyold123@gmail.com,張妙玲,20211203 10:34:50
親崧物理治療所,臺中市,西屯區,臺中市西屯區國安一路133號20樓之5,120.6124268,24.19109535,B,專業照護服務,,cjianru@gmail.com,陳建儒,20211119 12:07:02
長生企業股份有限公司附設私立長生居家長照機構,臺中市,北區明,臺中市北區明新里013鄰太原路一段532號10樓之3,120.6691055,24.16309357,B,居家服務,04-36093728,e0958256037@gmail.com,張明毅,20230616 14:43:01
高雄市私立淯捷居家長照機構,高雄市,燕巢區,高雄市燕巢區西燕里中西路95號,120.3586349,22.79367256,B,喘息服務,(07)616-0898,sifaso0820@gmail.com,蘇垠蓁,20230203 11:27:20
高雄市私立優富居家長照機構,高雄市,楠梓區,高雄市楠梓區隆昌里軍校路800號9樓之4,120.2930069,22.71064186,B,喘息服務,07-3011948,yf3011009@gmail.com,葉姿辰,20221231 15:05:00
吳廷臣診所,新竹市,東區復,新竹市東區復中里中央路176號1樓,120.9738693,24.80853653,B,居家失能個案家庭醫師照護服務,03-5346677,timwu123@yahoo.com.tw,吳廷臣,20210630 17:09:13
胡迪文婦產科診所,澎湖縣,馬公市,澎湖縣馬公市三多路177號,119.5745163,23.5760498,B,居家失能個案家庭醫師照護服務,06-9264681,fs2002tw@yahoo.com.tw,胡迪文,20200521 14:56:13
護心善循有限公司善循分公司附設臺南市私立善循居家長照機構,臺南市,北區文,臺南市北區文成里文賢路618巷9號1樓,120.1942978,23.00933266,B,居家服務,06-3585100,the.goodness888@gmail.com,黃丞志,20230221 18:00:39
新北市私立永康居家長照機構,新北市,淡水區,新北市淡水區重建街186號1樓,121.440918,25.17420959,B,居家服務,026-264-077,god0978387562@gmail.com,鍾玉英,20230714 08:17:22
滿福保長照有限公司附設臺南市私立滿福保居家長照機構,臺南市,東區自,臺南市東區自強里東門路三段31號3樓3C06室,120.2305222,22.98052788,B,喘息服務,0932-564-250,hamburger1120209@gmail.com,廖淑卿,20230830 14:54:32
財團法人愚人之友社會福利慈善事業基金會,南投縣,埔里鎮,南投縣埔里鎮鐵山里鐵山路1號,120.9373322,23.97621155,A,個案管理服務,049-2918500#6047,qif@mail.pch.org.tw,蘇世強,20230104 11:33:13
臺中市私立樂銀居家長照機構,臺中市,東區振,臺中市東區振興里台中路129號6樓,120.6909561,24.14369965,B,喘息服務,04-22111154,lovein292305@gmail.com,賴宣穎,20230616 14:12:02
新竹縣蒲公英關懷弱勢權益促進協會附設新竹縣私立蒲公英社區式服務類長期照顧服務機構,新竹縣,竹北市,新竹縣竹北市泰和里新泰路92號2樓,121.0083618,24.84024811,B,喘息服務,03-5551096,p5551097@gmail.com,彭瑞蘭,20211214 15:36:14
新竹縣蒲公英關懷弱勢權益促進協會附設新竹縣私立蒲公英社區式服務類長期照顧服務機構,新竹縣,竹北市,新竹縣竹北市泰和里新泰路92號2樓,121.0083618,24.84024811,B,喘息服務,03-5551096,p5551097@gmail.com,彭瑞蘭,20221229 10:56:06
台灣老康泰銀髮服務股份有限公司附設宜蘭縣私立老康泰社區長照機構,宜蘭縣,羅東鎮,宜蘭縣羅東鎮純精路三段266號1樓,121.7665253,24.68457413,B,日間照顧服務,03-9560956,oct9560956@gmail.com,邱翊烜,20230331 15:47:46
臺東縣達仁鄉衛生所附設居家護理所,臺東縣,達仁鄉,臺東縣達仁鄉安朔村13鄰復興路122號,120.8835831,22.29488182,B,專業照護服務,089-702209,402210044@student.tajen.edu.tw,高雅英,20230117 15:42:51
臺北市三樂樂齡關懷協會,臺北市,士林區,臺北市士林區社園里社中街240號,121.5075989,25.09156609,C,巷弄長照站,0937-070-078,syyeh888@gmail.com,葉子芸,20210407 11:51:33
上心居家長照服務有限公司附設新北市私立上心居家長照機構,新北市,三重區,新北市三重區長元街100號2樓,121.5443954,24.97969437,B,居家服務,0968-530-500,shangshin10909@gmail.com,詹弘毅,20220221 17:03:03
南投縣私立晨心居家長照機構,南投縣,草屯鎮,南投縣草屯鎮富寮里富中路339巷102號,120.7010574,23.97317505,B,喘息服務,0934-063-769,ingrid7852@gmail.com,楊迎晨,20220331 15:52:09
雲林縣私立古坑康泰老學堂社區長照機構,雲林縣,古坑鄉,雲林縣古坑鄉荷苞村荷苞厝95-1號,120.5790634,23.66808319,B,日間照顧服務,05-5262908,kt055262908@gmail.com,張健榕,20221229 08:50:03
彰化縣秀水鄉安溪社區發展協會,彰化縣,秀水鄉,彰化縣秀水鄉安溪村安溪街98號,120.5099335,24.04493713,C,巷弄長照站,0911-853338,C7278503@gmail.com,張紘碩,20230203 13:44:16
駿全健康事業有限公司附設高雄市私立至府居家長照機構,高雄市,大寮區,高雄市大寮區鳳屏一路688號1樓,120.3971176,22.63818932,B,喘息服務,07-7011985,tbhooxxa@gmail.com,陳維宸,20230711 15:44:34
南投縣仁愛鄉衛生所,南投縣,仁愛鄉,南投縣仁愛鄉中正村五福巷17號,121.1343842,24.02428627,B,居家失能個案家庭醫師照護服務,049-2802341,natod160@mail.ntshb.gov.tw,徐顥榕,20220323 11:40:58
八里佳醫護理之家,新北市,八里區,新北市八里區觀海大道185號、185號2樓、185號2樓之1,121.4212341,25.16233063,B,喘息服務,02-26104913,chingpam@gmail.com,張鈺嫺,20221229 22:56:19
德安護理之家,彰化縣,二林鎮,彰化縣二林鎮豐田里福興巷120號,120.3840866,23.91462708,B,喘息服務,04-8956116,cbcm168@yahoo.com.tw,黃玉玲,20211029 11:48:46
社團法人高雄市受恩社區關懷協會附設臺南市私立受恩社區長照機構,臺南市,白河區,臺南市白河區永安里大德街33號2樓,120.4125061,23.35288048,B,小規模多機能服務,06-6895383,bhdc@stipendiary.tw,劉庭軒,20230131 09:20:50
財團法人天主教會台中教區(二林天主堂),彰化縣,二林鎮,彰化縣二林鎮東和里中山路2號,120.3702698,23.90057945,C,巷弄長照站,04-8960173,ke@mail.chshb.gov.tw,蘇耀文,20230206 10:33:34
臺北市私立一心居家長照機構,臺北市,松山區,臺北市松山區吉仁里八德路3段186號6樓之1,121.556015,25.04775238,B,喘息服務,025-781-018,xue.oneheart@gmail.com,黃淑華,20221229 22:47:03
群和診所,南投縣,草屯鎮,南投縣草屯鎮新豐里新豐路728巷36號,120.6783905,24.00378227,B,居家失能個案家庭醫師照護服務,049-2353197,CH2362018@gmail.com,林經凱,20210406 11:14:29
青松健康股份有限公司附設私立上和社區長照機構,臺中市,烏日區,臺中市烏日區烏日里005鄰公園二街71號1樓,120.6258621,24.1024456,B,喘息服務,04-23368098,qshi.hr@qingsong.com.tw,陳謀,20230630 09:15:10
小驢駒小客車租賃有限公司(屏東縣),新北市,新莊區,新北市新莊區復興路2段196巷2弄9之3號,121.4589615,25.0440979,B,交通接送服務,0910-918631,ss46005176@gmail.com,葉書含,20211229 23:23:28
台灣環保協會(社照C),新北市,蘆洲區,新北市蘆洲區溪墘里信義路65號,121.4760513,25.07957077,C,巷弄長照站,0952-112-199,ho-0603@hotmail.com,李淑津,20220503 10:08:41
桃寶事業有限公司附設桃園市私立桃寶居家長照機構,桃園市,中壢區,桃園市中壢區新街里元化路220號7樓,121.226799,24.96100616,B,居家服務,0921-302-271,taubau2020@gmail.com,游昌翰,20230201 17:14:17
千樂長照有限公司附設澎湖縣私立千賀居家長照機構,澎湖縣,馬公市,澎湖縣馬公市石泉里2之51號,119.5943909,23.55956268,B,喘息服務,06-9217895,chiga6716@gmail.com,羅承妤,20220620 15:48:14
財團法人臺灣省私立永信社會福利基金會附設臺中市私立珸聆社區長照機構,臺中市,大甲區,臺中市大甲區日南里005鄰幼二路36號1樓,120.6472549,24.40585709,B,喘息服務,04-26812528,u90210@yungshingroup.com,李芳裕,20221227 08:27:33
府城國際租賃有限公司,臺南市,東區文,臺南市東區文聖里8鄰裕義路238號,120.2476959,22.98431778,B,交通接送服務,063-319-777,iihang314@gmail.com,張逸涵,20221227 15:04:52
富城醫療器材有限公司,臺中市,清水區,臺中市清水區橋頭里高美路231巷5之1號1樓,120.5732574,24.2828331,B,輔具及居家無障礙環境服務,0911-116885,pinkflower1315@gmail.com,高垂坤,20220711 14:27:51
社團法人花蓮縣老人暨家庭關懷協會附設花蓮縣私立老家社區長照機構,花蓮縣,花蓮市,花蓮縣花蓮市主農里21鄰中正路156號2樓,121.5977249,23.97071266,B,喘息服務,(03)832-0007,hl.ef5577@gmail.com,楊傑,20230209 14:46:38
社團法人台灣身心機能活化運動協會私立翠華園居家長照機構,高雄市,左營區,高雄市左營區海勝里翠華路601巷69號2樓,120.2896881,22.67315865,B,居家服務,07-5884647,kinou.hcs@gmail.com,魏成安,20221230 21:10:11
